n_programs,n_applicants,spots_per_program,interviews_per_spot,simulations_per_s,max_applications,study_min_signal,study_max_signal,result_file_prefix
61,14407,157,8,20,26,3,23,heatmap_np61_pos9600_sppcalc157_na14407_ips8_ma26
769,16640,2,12,20,49,3,40,heatmap_np769_pos1583_sppcalc2_na16640_ips12_ma49
136,6687,71,6,20,34,3,31,heatmap_np136_pos9697_sppcalc71_na6687_ips6_ma34
70,5846,71,15,20,27,3,24,heatmap_np70_pos4989_sppcalc71_na5846_ips15_ma27
603,7458,9,11,20,74,3,40,heatmap_np603_pos5879_sppcalc9_na7458_ips11_ma74
739,12136,4,7,20,31,3,28,heatmap_np739_pos2961_sppcalc4_na12136_ips7_ma31
661,4228,10,7,20,50,3,40,heatmap_np661_pos7020_sppcalc10_na4228_ips7_ma50
258,142,21,10,20,37,3,34,heatmap_np258_pos5539_sppcalc21_na142_ips10_ma37
62,13784,141,12,20,24,3,21,heatmap_np62_pos8794_sppcalc141_na13784_ips12_ma24
33,7813,172,5,20,11,3,8,heatmap_np33_pos5695_sppcalc172_na7813_ips5_ma11
341,14268,7,15,20,64,3,40,heatmap_np341_pos2637_sppcalc7_na14268_ips15_ma64
456,10257,9,9,20,27,3,24,heatmap_np456_pos4531_sppcalc9_na10257_ips9_ma27
55,2585,181,16,20,16,3,13,heatmap_np55_pos9992_sppcalc181_na2585_ips16_ma16
222,14888,24,11,20,32,3,29,heatmap_np222_pos5404_sppcalc24_na14888_ips11_ma32
784,17598,1,10,20,51,3,40,heatmap_np784_pos35_sppcalc1_na17598_ips10_ma51
704,15861,7,12,20,43,3,40,heatmap_np704_pos5317_sppcalc7_na15861_ips12_ma43
362,11855,20,19,20,54,3,40,heatmap_np362_pos7487_sppcalc20_na11855_ips19_ma54
136,4203,68,9,20,31,3,28,heatmap_np136_pos9280_sppcalc68_na4203_ips9_ma31
38,10813,141,17,20,20,3,17,heatmap_np38_pos5368_sppcalc141_na10813_ips17_ma20
534,15238,1,17,20,5,3,3,heatmap_np534_pos523_sppcalc1_na15238_ips17_ma5
755,10648,9,5,20,27,3,24,heatmap_np755_pos7373_sppcalc9_na10648_ips5_ma27
576,16841,5,8,20,43,3,40,heatmap_np576_pos2938_sppcalc5_na16841_ips8_ma43
625,8954,12,16,20,24,3,21,heatmap_np625_pos7844_sppcalc12_na8954_ips16_ma24
622,556,1,18,20,48,3,40,heatmap_np622_pos863_sppcalc1_na556_ips18_ma48
573,6895,13,10,20,75,3,40,heatmap_np573_pos7692_sppcalc13_na6895_ips10_ma75
259,14950,35,17,20,47,3,40,heatmap_np259_pos9107_sppcalc35_na14950_ips17_ma47
410,15237,5,8,20,72,3,40,heatmap_np410_pos2056_sppcalc5_na15237_ips8_ma72
625,6611,10,6,20,54,3,40,heatmap_np625_pos6379_sppcalc10_na6611_ips6_ma54
90,10695,109,14,20,73,3,40,heatmap_np90_pos9852_sppcalc109_na10695_ips14_ma73
783,14427,4,15,20,64,3,40,heatmap_np783_pos3725_sppcalc4_na14427_ips15_ma64
505,4994,1,7,20,26,3,23,heatmap_np505_pos816_sppcalc1_na4994_ips7_ma26
669,11161,10,14,20,73,3,40,heatmap_np669_pos6893_sppcalc10_na11161_ips14_ma73
790,17148,1,17,20,51,3,40,heatmap_np790_pos671_sppcalc1_na17148_ips17_ma51
25,2146,153,12,20,11,3,8,heatmap_np25_pos3834_sppcalc153_na2146_ips12_ma11
741,2618,9,16,20,58,3,40,heatmap_np741_pos7147_sppcalc9_na2618_ips16_ma58
794,3570,12,5,20,23,3,20,heatmap_np794_pos9664_sppcalc12_na3570_ips5_ma23
604,4155,10,13,20,40,3,37,heatmap_np604_pos6177_sppcalc10_na4155_ips13_ma40
279,2237,22,7,20,25,3,22,heatmap_np279_pos6180_sppcalc22_na2237_ips7_ma25
309,1288,32,14,20,54,3,40,heatmap_np309_pos9929_sppcalc32_na1288_ips14_ma54
741,7413,9,8,20,55,3,40,heatmap_np741_pos6854_sppcalc9_na7413_ips8_ma55
612,10280,1,12,20,12,3,9,heatmap_np612_pos905_sppcalc1_na10280_ips12_ma12
110,3310,79,17,20,41,3,38,heatmap_np110_pos8738_sppcalc79_na3310_ips17_ma41
338,6363,18,11,20,28,3,25,heatmap_np338_pos6297_sppcalc18_na6363_ips11_ma28
761,1916,1,17,20,38,3,35,heatmap_np761_pos126_sppcalc1_na1916_ips17_ma38
731,6397,4,16,20,17,3,14,heatmap_np731_pos3109_sppcalc4_na6397_ips16_ma17
45,17929,130,7,20,41,3,38,heatmap_np45_pos5873_sppcalc130_na17929_ips7_ma41
653,8588,10,5,20,6,3,3,heatmap_np653_pos6603_sppcalc10_na8588_ips5_ma6
111,1751,29,7,20,14,3,11,heatmap_np111_pos3256_sppcalc29_na1751_ips7_ma14
552,13895,13,15,20,64,3,40,heatmap_np552_pos7440_sppcalc13_na13895_ips15_ma64
445,15196,1,5,20,25,3,22,heatmap_np445_pos510_sppcalc1_na15196_ips5_ma25
515,6059,2,17,20,10,3,7,heatmap_np515_pos1281_sppcalc2_na6059_ips17_ma10
71,13962,14,13,20,18,3,15,heatmap_np71_pos1027_sppcalc14_na13962_ips13_ma18
12,13975,318,17,20,11,3,8,heatmap_np12_pos3817_sppcalc318_na13975_ips17_ma11
184,7144,9,5,20,58,3,40,heatmap_np184_pos1679_sppcalc9_na7144_ips5_ma58
324,15461,14,8,20,64,3,40,heatmap_np324_pos4672_sppcalc14_na15461_ips8_ma64
672,8230,12,16,20,22,3,19,heatmap_np672_pos8262_sppcalc12_na8230_ips16_ma22
738,5027,1,11,20,40,3,37,heatmap_np738_pos580_sppcalc1_na5027_ips11_ma40
192,6958,20,15,20,22,3,19,heatmap_np192_pos3894_sppcalc20_na6958_ips15_ma22
40,9536,125,16,20,34,3,31,heatmap_np40_pos5007_sppcalc125_na9536_ips16_ma34
295,7452,9,16,20,31,3,28,heatmap_np295_pos2778_sppcalc9_na7452_ips16_ma31
676,6019,7,16,20,14,3,11,heatmap_np676_pos5183_sppcalc7_na6019_ips16_ma14
97,3951,17,20,20,64,3,40,heatmap_np97_pos1740_sppcalc17_na3951_ips20_ma64
503,17245,15,11,20,37,3,34,heatmap_np503_pos7593_sppcalc15_na17245_ips11_ma37
103,16477,29,17,20,49,3,40,heatmap_np103_pos2987_sppcalc29_na16477_ips17_ma49
547,1806,7,11,20,28,3,25,heatmap_np547_pos4268_sppcalc7_na1806_ips11_ma28
251,1347,20,14,20,60,3,40,heatmap_np251_pos5209_sppcalc20_na1347_ips14_ma60
483,15087,8,8,20,67,3,40,heatmap_np483_pos4321_sppcalc8_na15087_ips8_ma67
454,15362,1,11,20,35,3,32,heatmap_np454_pos373_sppcalc1_na15362_ips11_ma35
580,15628,6,18,20,7,3,4,heatmap_np580_pos3503_sppcalc6_na15628_ips18_ma7
351,16069,20,16,20,21,3,18,heatmap_np351_pos7234_sppcalc20_na16069_ips16_ma21
259,12202,24,14,20,45,3,40,heatmap_np259_pos6328_sppcalc24_na12202_ips14_ma45
679,14676,1,13,20,16,3,13,heatmap_np679_pos698_sppcalc1_na14676_ips13_ma16
261,13259,12,15,20,9,3,6,heatmap_np261_pos3300_sppcalc12_na13259_ips15_ma9
117,15145,8,15,20,38,3,35,heatmap_np117_pos987_sppcalc8_na15145_ips15_ma38
23,6788,284,12,20,20,3,17,heatmap_np23_pos6542_sppcalc284_na6788_ips12_ma20
374,17851,16,12,20,23,3,20,heatmap_np374_pos6238_sppcalc16_na17851_ips12_ma23
183,13747,34,11,20,36,3,33,heatmap_np183_pos6359_sppcalc34_na13747_ips11_ma36
153,16542,54,13,20,71,3,40,heatmap_np153_pos8262_sppcalc54_na16542_ips13_ma71
449,575,20,8,20,34,3,31,heatmap_np449_pos9324_sppcalc20_na575_ips8_ma34
344,16563,6,8,20,53,3,40,heatmap_np344_pos2323_sppcalc6_na16563_ips8_ma53
332,11127,2,8,20,62,3,40,heatmap_np332_pos775_sppcalc2_na11127_ips8_ma62
199,12583,46,17,20,5,3,3,heatmap_np199_pos9310_sppcalc46_na12583_ips17_ma5
333,14836,21,13,20,72,3,40,heatmap_np333_pos7072_sppcalc21_na14836_ips13_ma72
593,14861,1,11,20,75,3,40,heatmap_np593_pos891_sppcalc1_na14861_ips11_ma75
274,5034,4,18,20,57,3,40,heatmap_np274_pos1337_sppcalc4_na5034_ips18_ma57
553,11027,3,20,20,55,3,40,heatmap_np553_pos1675_sppcalc3_na11027_ips20_ma55
626,483,1,9,20,68,3,40,heatmap_np626_pos689_sppcalc1_na483_ips9_ma68
726,4097,8,6,20,9,3,6,heatmap_np726_pos6105_sppcalc8_na4097_ips6_ma9
217,4015,40,7,20,25,3,22,heatmap_np217_pos8799_sppcalc40_na4015_ips7_ma25
559,14076,11,9,20,41,3,38,heatmap_np559_pos6545_sppcalc11_na14076_ips9_ma41
551,5173,2,10,20,9,3,6,heatmap_np551_pos1330_sppcalc2_na5173_ips10_ma9
164,11704,50,18,20,40,3,37,heatmap_np164_pos8328_sppcalc50_na11704_ips18_ma40
794,96,11,18,20,27,3,24,heatmap_np794_pos9408_sppcalc11_na96_ips18_ma27
376,1418,9,17,20,72,3,40,heatmap_np376_pos3602_sppcalc9_na1418_ips17_ma72
469,14213,16,6,20,66,3,40,heatmap_np469_pos7671_sppcalc16_na14213_ips6_ma66
466,5554,8,14,20,16,3,13,heatmap_np466_pos3859_sppcalc8_na5554_ips14_ma16
649,8373,9,19,20,19,3,16,heatmap_np649_pos6357_sppcalc9_na8373_ips19_ma19
410,16174,7,20,20,59,3,40,heatmap_np410_pos3132_sppcalc7_na16174_ips20_ma59
168,8358,30,6,20,22,3,19,heatmap_np168_pos5129_sppcalc30_na8358_ips6_ma22
642,5582,11,18,20,10,3,7,heatmap_np642_pos7282_sppcalc11_na5582_ips18_ma10
534,5990,4,5,20,71,3,40,heatmap_np534_pos2500_sppcalc4_na5990_ips5_ma71
162,17707,2,15,20,16,3,13,heatmap_np162_pos392_sppcalc2_na17707_ips15_ma16
583,2017,10,9,20,22,3,19,heatmap_np583_pos6139_sppcalc10_na2017_ips9_ma22
321,9310,12,6,20,75,3,40,heatmap_np321_pos3902_sppcalc12_na9310_ips6_ma75
267,11769,8,17,20,65,3,40,heatmap_np267_pos2375_sppcalc8_na11769_ips17_ma65
448,17741,7,17,20,17,3,14,heatmap_np448_pos3476_sppcalc7_na17741_ips17_ma17
21,6022,313,15,20,12,3,9,heatmap_np21_pos6586_sppcalc313_na6022_ips15_ma12
715,231,5,6,20,44,3,40,heatmap_np715_pos3948_sppcalc5_na231_ips6_ma44
110,7948,10,6,20,6,3,3,heatmap_np110_pos1129_sppcalc10_na7948_ips6_ma6
127,8016,61,18,20,55,3,40,heatmap_np127_pos7859_sppcalc61_na8016_ips18_ma55
405,8453,16,16,20,35,3,32,heatmap_np405_pos6654_sppcalc16_na8453_ips16_ma35
719,15853,9,6,20,28,3,25,heatmap_np719_pos6538_sppcalc9_na15853_ips6_ma28
612,1330,14,5,20,16,3,13,heatmap_np612_pos8619_sppcalc14_na1330_ips5_ma16
573,5425,17,11,20,53,3,40,heatmap_np573_pos9750_sppcalc17_na5425_ips11_ma53
66,1708,73,15,20,48,3,40,heatmap_np66_pos4872_sppcalc73_na1708_ips15_ma48
552,15420,14,15,20,61,3,40,heatmap_np552_pos8159_sppcalc14_na15420_ips15_ma61
588,13458,13,19,20,63,3,40,heatmap_np588_pos7961_sppcalc13_na13458_ips19_ma63
604,16575,3,10,20,18,3,15,heatmap_np604_pos2137_sppcalc3_na16575_ips10_ma18
588,16997,1,7,20,69,3,40,heatmap_np588_pos650_sppcalc1_na16997_ips7_ma69
239,1049,29,14,20,19,3,16,heatmap_np239_pos6991_sppcalc29_na1049_ips14_ma19
488,15073,8,8,20,61,3,40,heatmap_np488_pos4068_sppcalc8_na15073_ips8_ma61
739,15147,1,12,20,35,3,32,heatmap_np739_pos1271_sppcalc1_na15147_ips12_ma35
192,8529,26,9,20,17,3,14,heatmap_np192_pos5013_sppcalc26_na8529_ips9_ma17
621,5964,6,16,20,61,3,40,heatmap_np621_pos3812_sppcalc6_na5964_ips16_ma61
174,8473,40,11,20,20,3,17,heatmap_np174_pos7012_sppcalc40_na8473_ips11_ma20
394,4562,22,19,20,17,3,14,heatmap_np394_pos8741_sppcalc22_na4562_ips19_ma17
198,6924,18,20,20,64,3,40,heatmap_np198_pos3679_sppcalc18_na6924_ips20_ma64
375,15261,21,10,20,73,3,40,heatmap_np375_pos7925_sppcalc21_na15261_ips10_ma73
336,14856,22,19,20,40,3,37,heatmap_np336_pos7437_sppcalc22_na14856_ips19_ma40
304,7499,5,17,20,20,3,17,heatmap_np304_pos1523_sppcalc5_na7499_ips17_ma20
461,2514,18,12,20,12,3,9,heatmap_np461_pos8606_sppcalc18_na2514_ips12_ma12
56,17817,171,10,20,28,3,25,heatmap_np56_pos9616_sppcalc171_na17817_ips10_ma28
395,3148,18,18,20,14,3,11,heatmap_np395_pos7131_sppcalc18_na3148_ips18_ma14
251,1364,31,5,20,56,3,40,heatmap_np251_pos7959_sppcalc31_na1364_ips5_ma56
272,13711,3,16,20,38,3,35,heatmap_np272_pos842_sppcalc3_na13711_ips16_ma38
748,3357,5,19,20,35,3,32,heatmap_np748_pos4014_sppcalc5_na3357_ips19_ma35
508,7620,6,20,20,31,3,28,heatmap_np508_pos3354_sppcalc6_na7620_ips20_ma31
176,13460,36,7,20,73,3,40,heatmap_np176_pos6368_sppcalc36_na13460_ips7_ma73
780,11518,1,20,20,46,3,40,heatmap_np780_pos1534_sppcalc1_na11518_ips20_ma46
184,11382,1,14,20,32,3,29,heatmap_np184_pos132_sppcalc1_na11382_ips14_ma32
605,9414,5,20,20,31,3,28,heatmap_np605_pos3202_sppcalc5_na9414_ips20_ma31
470,11223,18,17,20,37,3,34,heatmap_np470_pos8659_sppcalc18_na11223_ips17_ma37
630,11723,3,8,20,53,3,40,heatmap_np630_pos2241_sppcalc3_na11723_ips8_ma53
387,1833,2,17,20,70,3,40,heatmap_np387_pos885_sppcalc2_na1833_ips17_ma70
562,8503,5,18,20,30,3,27,heatmap_np562_pos3137_sppcalc5_na8503_ips18_ma30
123,14818,69,15,20,50,3,40,heatmap_np123_pos8584_sppcalc69_na14818_ips15_ma50
264,6452,27,18,20,70,3,40,heatmap_np264_pos7150_sppcalc27_na6452_ips18_ma70
725,5991,11,10,20,56,3,40,heatmap_np725_pos8146_sppcalc11_na5991_ips10_ma56
787,3483,1,10,20,31,3,28,heatmap_np787_pos1025_sppcalc1_na3483_ips10_ma31
19,14341,94,18,20,19,3,16,heatmap_np19_pos1799_sppcalc94_na14341_ips18_ma19
208,4555,25,13,20,8,3,5,heatmap_np208_pos5333_sppcalc25_na4555_ips13_ma8
693,4920,1,18,20,6,3,3,heatmap_np693_pos573_sppcalc1_na4920_ips18_ma6
267,11591,15,7,20,19,3,16,heatmap_np267_pos4048_sppcalc15_na11591_ips7_ma19
391,4316,20,8,20,60,3,40,heatmap_np391_pos8168_sppcalc20_na4316_ips8_ma60
595,11262,14,18,20,47,3,40,heatmap_np595_pos8635_sppcalc14_na11262_ips18_ma47
445,14000,19,11,20,32,3,29,heatmap_np445_pos8662_sppcalc19_na14000_ips11_ma32
439,15730,5,5,20,24,3,21,heatmap_np439_pos2606_sppcalc5_na15730_ips5_ma24
647,1197,2,8,20,69,3,40,heatmap_np647_pos1490_sppcalc2_na1197_ips8_ma69
769,12258,1,20,20,42,3,39,heatmap_np769_pos955_sppcalc1_na12258_ips20_ma42
418,3571,5,12,20,23,3,20,heatmap_np418_pos2401_sppcalc5_na3571_ips12_ma23
438,8453,17,12,20,19,3,16,heatmap_np438_pos7697_sppcalc17_na8453_ips12_ma19
597,2611,4,5,20,22,3,19,heatmap_np597_pos2905_sppcalc4_na2611_ips5_ma22
583,14691,1,13,20,36,3,33,heatmap_np583_pos277_sppcalc1_na14691_ips13_ma36
543,17876,12,8,20,11,3,8,heatmap_np543_pos6741_sppcalc12_na17876_ips8_ma11
719,1532,1,7,20,41,3,38,heatmap_np719_pos1000_sppcalc1_na1532_ips7_ma41
450,13468,19,9,20,40,3,37,heatmap_np450_pos8756_sppcalc19_na13468_ips9_ma40
206,5719,38,20,20,10,3,7,heatmap_np206_pos7909_sppcalc38_na5719_ips20_ma10
82,143,105,15,20,47,3,40,heatmap_np82_pos8674_sppcalc105_na143_ips15_ma47
257,4353,13,17,20,16,3,13,heatmap_np257_pos3470_sppcalc13_na4353_ips17_ma16
305,12415,17,17,20,53,3,40,heatmap_np305_pos5352_sppcalc17_na12415_ips17_ma53
620,2678,1,15,20,72,3,40,heatmap_np620_pos720_sppcalc1_na2678_ips15_ma72
698,2429,4,11,20,29,3,26,heatmap_np698_pos3034_sppcalc4_na2429_ips11_ma29
706,16034,6,11,20,62,3,40,heatmap_np706_pos4261_sppcalc6_na16034_ips11_ma62
647,1687,3,5,20,69,3,40,heatmap_np647_pos2223_sppcalc3_na1687_ips5_ma69
306,7976,18,16,20,31,3,28,heatmap_np306_pos5698_sppcalc18_na7976_ips16_ma31
738,7194,4,12,20,50,3,40,heatmap_np738_pos3620_sppcalc4_na7194_ips12_ma50
603,6805,4,13,20,67,3,40,heatmap_np603_pos2992_sppcalc4_na6805_ips13_ma67
742,9938,1,14,20,66,3,40,heatmap_np742_pos1080_sppcalc1_na9938_ips14_ma66
760,809,11,9,20,13,3,10,heatmap_np760_pos8925_sppcalc11_na809_ips9_ma13
481,17786,4,19,20,27,3,24,heatmap_np481_pos2181_sppcalc4_na17786_ips19_ma27
93,7984,99,15,20,68,3,40,heatmap_np93_pos9260_sppcalc99_na7984_ips15_ma68
158,13243,13,13,20,41,3,38,heatmap_np158_pos2091_sppcalc13_na13243_ips13_ma41
425,13065,1,5,20,23,3,20,heatmap_np425_pos460_sppcalc1_na13065_ips5_ma23
735,2417,7,20,20,32,3,29,heatmap_np735_pos5226_sppcalc7_na2417_ips20_ma32
689,6183,12,11,20,53,3,40,heatmap_np689_pos8667_sppcalc12_na6183_ips11_ma53
140,11792,63,14,20,19,3,16,heatmap_np140_pos8890_sppcalc63_na11792_ips14_ma19
53,12652,68,6,20,6,3,3,heatmap_np53_pos3650_sppcalc68_na12652_ips6_ma6
511,10369,11,7,20,11,3,8,heatmap_np511_pos6078_sppcalc11_na10369_ips7_ma11
453,3595,21,10,20,75,3,40,heatmap_np453_pos9552_sppcalc21_na3595_ips10_ma75
356,12794,1,8,20,63,3,40,heatmap_np356_pos678_sppcalc1_na12794_ips8_ma63
767,4330,6,10,20,72,3,40,heatmap_np767_pos5018_sppcalc6_na4330_ips10_ma72
513,17453,15,5,20,71,3,40,heatmap_np513_pos8001_sppcalc15_na17453_ips5_ma71
355,5850,2,10,20,27,3,24,heatmap_np355_pos1061_sppcalc2_na5850_ips10_ma27
434,484,4,19,20,72,3,40,heatmap_np434_pos1965_sppcalc4_na484_ips19_ma72
446,8476,18,11,20,23,3,20,heatmap_np446_pos8059_sppcalc18_na8476_ips11_ma23
452,17341,3,11,20,64,3,40,heatmap_np452_pos1728_sppcalc3_na17341_ips11_ma64
180,3060,51,10,20,65,3,40,heatmap_np180_pos9339_sppcalc51_na3060_ips10_ma65
688,14331,11,12,20,38,3,35,heatmap_np688_pos8090_sppcalc11_na14331_ips12_ma38
542,16065,15,15,20,8,3,5,heatmap_np542_pos8345_sppcalc15_na16065_ips15_ma8
760,1224,2,18,20,42,3,39,heatmap_np760_pos1964_sppcalc2_na1224_ips18_ma42
354,14822,17,12,20,51,3,40,heatmap_np354_pos6315_sppcalc17_na14822_ips12_ma51
653,8486,13,17,20,19,3,16,heatmap_np653_pos8882_sppcalc13_na8486_ips17_ma19
718,17432,1,12,20,21,3,18,heatmap_np718_pos86_sppcalc1_na17432_ips12_ma21
190,3279,16,14,20,15,3,12,heatmap_np190_pos3161_sppcalc16_na3279_ips14_ma15
148,15797,3,19,20,68,3,40,heatmap_np148_pos507_sppcalc3_na15797_ips19_ma68
436,4488,7,12,20,12,3,9,heatmap_np436_pos3208_sppcalc7_na4488_ips12_ma12
308,13730,22,11,20,9,3,6,heatmap_np308_pos6981_sppcalc22_na13730_ips11_ma9
207,8298,39,12,20,68,3,40,heatmap_np207_pos8225_sppcalc39_na8298_ips12_ma68
89,5984,15,8,20,46,3,40,heatmap_np89_pos1415_sppcalc15_na5984_ips8_ma46
178,16558,50,10,20,36,3,33,heatmap_np178_pos8939_sppcalc50_na16558_ips10_ma36
612,13520,11,10,20,64,3,40,heatmap_np612_pos7295_sppcalc11_na13520_ips10_ma64
241,2131,29,13,20,52,3,40,heatmap_np241_pos7124_sppcalc29_na2131_ips13_ma52
197,14306,5,18,20,71,3,40,heatmap_np197_pos1132_sppcalc5_na14306_ips18_ma71
501,5286,9,20,20,11,3,8,heatmap_np501_pos4735_sppcalc9_na5286_ips20_ma11
610,4678,14,9,20,30,3,27,heatmap_np610_pos8903_sppcalc14_na4678_ips9_ma30
549,10285,15,5,20,56,3,40,heatmap_np549_pos8398_sppcalc15_na10285_ips5_ma56
395,17176,9,12,20,10,3,7,heatmap_np395_pos3929_sppcalc9_na17176_ips12_ma10
200,15412,46,18,20,60,3,40,heatmap_np200_pos9283_sppcalc46_na15412_ips18_ma60
340,16090,1,15,20,15,3,12,heatmap_np340_pos22_sppcalc1_na16090_ips15_ma15
139,14042,14,9,20,28,3,25,heatmap_np139_pos1956_sppcalc14_na14042_ips9_ma28
532,11287,4,18,20,18,3,15,heatmap_np532_pos2471_sppcalc4_na11287_ips18_ma18
600,17138,15,11,20,63,3,40,heatmap_np600_pos9429_sppcalc15_na17138_ips11_ma63
150,17258,54,12,20,17,3,14,heatmap_np150_pos8189_sppcalc54_na17258_ips12_ma17
17,17385,370,7,20,16,3,13,heatmap_np17_pos6296_sppcalc370_na17385_ips7_ma16
531,11898,6,6,20,70,3,40,heatmap_np531_pos3624_sppcalc6_na11898_ips6_ma70
597,9285,14,7,20,9,3,6,heatmap_np597_pos8756_sppcalc14_na9285_ips7_ma9
588,10077,13,15,20,59,3,40,heatmap_np588_pos7652_sppcalc13_na10077_ips15_ma59
767,2722,8,19,20,63,3,40,heatmap_np767_pos6444_sppcalc8_na2722_ips19_ma63
254,11154,19,16,20,6,3,3,heatmap_np254_pos4922_sppcalc19_na11154_ips16_ma6
166,6536,4,12,20,47,3,40,heatmap_np166_pos805_sppcalc4_na6536_ips12_ma47
140,15673,63,10,20,59,3,40,heatmap_np140_pos8826_sppcalc63_na15673_ips10_ma59
127,14871,61,16,20,73,3,40,heatmap_np127_pos7781_sppcalc61_na14871_ips16_ma73
697,815,2,5,20,45,3,40,heatmap_np697_pos1776_sppcalc2_na815_ips5_ma45
644,12841,12,7,20,41,3,38,heatmap_np644_pos8364_sppcalc12_na12841_ips7_ma41
213,1935,5,10,20,10,3,7,heatmap_np213_pos1241_sppcalc5_na1935_ips10_ma10
573,11370,1,6,20,31,3,28,heatmap_np573_pos1052_sppcalc1_na11370_ips6_ma31
193,12742,38,6,20,49,3,40,heatmap_np193_pos7371_sppcalc38_na12742_ips6_ma49
277,3410,4,18,20,23,3,20,heatmap_np277_pos1129_sppcalc4_na3410_ips18_ma23
791,4016,4,18,20,40,3,37,heatmap_np791_pos3745_sppcalc4_na4016_ips18_ma40
444,7170,19,17,20,34,3,31,heatmap_np444_pos8593_sppcalc19_na7170_ips17_ma34
591,9554,9,11,20,35,3,32,heatmap_np591_pos5873_sppcalc9_na9554_ips11_ma35
446,6418,22,13,20,48,3,40,heatmap_np446_pos9883_sppcalc22_na6418_ips13_ma48
159,1269,55,5,20,51,3,40,heatmap_np159_pos8840_sppcalc55_na1269_ips5_ma51
358,15280,19,12,20,41,3,38,heatmap_np358_pos7043_sppcalc19_na15280_ips12_ma41
250,9980,39,20,20,31,3,28,heatmap_np250_pos9953_sppcalc39_na9980_ips20_ma31
293,2445,15,15,20,49,3,40,heatmap_np293_pos4496_sppcalc15_na2445_ips15_ma49
482,15692,1,5,20,48,3,40,heatmap_np482_pos962_sppcalc1_na15692_ips5_ma48
201,12846,28,17,20,59,3,40,heatmap_np201_pos5674_sppcalc28_na12846_ips17_ma59
343,17704,26,5,20,74,3,40,heatmap_np343_pos8933_sppcalc26_na17704_ips5_ma74
91,1554,66,14,20,20,3,17,heatmap_np91_pos6027_sppcalc66_na1554_ips14_ma20
799,15689,9,7,20,31,3,28,heatmap_np799_pos7371_sppcalc9_na15689_ips7_ma31
459,11436,12,11,20,64,3,40,heatmap_np459_pos5821_sppcalc12_na11436_ips11_ma64
657,2109,5,16,20,42,3,39,heatmap_np657_pos3432_sppcalc5_na2109_ips16_ma42
283,1699,1,15,20,38,3,35,heatmap_np283_pos354_sppcalc1_na1699_ips15_ma38
222,16295,19,16,20,35,3,32,heatmap_np222_pos4221_sppcalc19_na16295_ips16_ma35
239,2512,16,5,20,33,3,30,heatmap_np239_pos3896_sppcalc16_na2512_ips5_ma33
785,15259,9,19,20,43,3,40,heatmap_np785_pos7674_sppcalc9_na15259_ips19_ma43
747,15062,11,6,20,25,3,22,heatmap_np747_pos8942_sppcalc11_na15062_ips6_ma25
272,1151,27,10,20,38,3,35,heatmap_np272_pos7399_sppcalc27_na1151_ips10_ma38
732,7741,1,19,20,9,3,6,heatmap_np732_pos561_sppcalc1_na7741_ips19_ma9
604,7427,9,8,20,12,3,9,heatmap_np604_pos5824_sppcalc9_na7427_ips8_ma12
529,4557,7,14,20,33,3,30,heatmap_np529_pos3770_sppcalc7_na4557_ips14_ma33
209,4122,1,9,20,25,3,22,heatmap_np209_pos412_sppcalc1_na4122_ips9_ma25
234,2395,39,14,20,42,3,39,heatmap_np234_pos9201_sppcalc39_na2395_ips14_ma42
569,13499,8,12,20,54,3,40,heatmap_np569_pos5111_sppcalc8_na13499_ips12_ma54
103,8970,82,17,20,17,3,14,heatmap_np103_pos8450_sppcalc82_na8970_ips17_ma17
139,12882,6,20,20,21,3,18,heatmap_np139_pos923_sppcalc6_na12882_ips20_ma21
723,9886,7,5,20,19,3,16,heatmap_np723_pos5508_sppcalc7_na9886_ips5_ma19
495,812,12,18,20,18,3,15,heatmap_np495_pos6406_sppcalc12_na812_ips18_ma18
278,17155,33,6,20,19,3,16,heatmap_np278_pos9436_sppcalc33_na17155_ips6_ma19
535,8870,12,20,20,64,3,40,heatmap_np535_pos6644_sppcalc12_na8870_ips20_ma64
32,13688,298,11,20,19,3,16,heatmap_np32_pos9554_sppcalc298_na13688_ips11_ma19
599,164,1,20,20,53,3,40,heatmap_np599_pos625_sppcalc1_na164_ips20_ma53
138,4729,20,16,20,59,3,40,heatmap_np138_pos2772_sppcalc20_na4729_ips16_ma59
200,6115,18,16,20,44,3,40,heatmap_np200_pos3784_sppcalc18_na6115_ips16_ma44
611,17050,11,14,20,60,3,40,heatmap_np611_pos6925_sppcalc11_na17050_ips14_ma60
15,5690,93,10,20,11,3,8,heatmap_np15_pos1397_sppcalc93_na5690_ips10_ma11
316,4408,8,19,20,22,3,19,heatmap_np316_pos2662_sppcalc8_na4408_ips19_ma22
682,7374,3,10,20,13,3,10,heatmap_np682_pos2340_sppcalc3_na7374_ips10_ma13
377,10722,6,16,20,74,3,40,heatmap_np377_pos2496_sppcalc6_na10722_ips16_ma74
542,13535,10,12,20,7,3,4,heatmap_np542_pos5529_sppcalc10_na13535_ips12_ma7
539,11421,8,5,20,28,3,25,heatmap_np539_pos4809_sppcalc8_na11421_ips5_ma28
750,3040,5,13,20,24,3,21,heatmap_np750_pos4009_sppcalc5_na3040_ips13_ma24
39,9326,73,9,20,33,3,30,heatmap_np39_pos2876_sppcalc73_na9326_ips9_ma33
135,1933,71,16,20,63,3,40,heatmap_np135_pos9657_sppcalc71_na1933_ips16_ma63
